0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	10
0	13
0	18
0	21
0	25
0	41
0	43
0	49
0	53
0	54
0	62
0	67
0	68
0	74
0	94
0	95
0	103
0	120
0	137
0	155
0	165
0	170
0	180
0	187
1	5
1	8
1	12
1	31
1	32
1	43
1	47
1	51
1	69
1	70
1	94
1	123
1	129
1	174
2	4
2	6
3	4
3	13
3	14
3	18
3	19
3	27
3	29
3	34
3	36
3	44
3	46
3	50
3	65
3	75
3	78
3	81
3	86
3	96
3	112
3	119
3	138
3	159
4	5
4	9
4	10
4	11
4	12
4	16
4	20
4	21
4	25
4	29
4	30
4	34
4	37
4	38
4	52
4	55
4	56
4	58
4	62
4	67
4	69
4	72
4	74
4	78
4	84
4	85
4	93
4	111
4	113
4	122
4	125
4	128
4	130
4	133
4	135
4	192
4	194
4	197
5	6
5	7
5	8
5	9
5	11
5	15
5	16
5	17
5	18
5	20
5	23
5	24
5	31
5	33
5	38
5	44
5	56
5	71
5	72
5	79
5	80
5	83
5	85
5	86
5	91
5	104
5	105
5	144
5	145
5	151
5	159
5	186
5	190
5	191
6	7
6	8
6	11
6	12
6	13
6	24
6	26
6	28
6	39
6	40
6	43
6	45
6	46
6	51
6	57
6	64
6	66
6	76
6	77
6	83
6	91
6	93
6	99
6	107
6	114
6	118
6	119
6	134
6	139
6	143
6	169
6	178
6	188
6	191
6	192
6	199
7	9
7	10
7	14
7	15
7	19
7	20
7	21
7	25
7	30
7	33
7	41
7	44
7	49
7	56
7	58
7	64
7	74
7	82
7	86
7	87
7	110
7	111
7	123
7	126
7	132
7	150
7	161
7	162
7	179
7	195
8	14
8	22
8	35
8	39
8	58
8	61
8	71
8	80
8	83
8	88
8	133
8	156
8	195
9	26
9	42
9	57
9	105
9	138
9	151
9	163
10	17
10	19
10	23
10	24
10	40
10	48
10	53
10	60
10	63
10	66
10	95
10	98
10	109
10	112
10	114
10	129
10	163
10	169
10	172
10	192
11	90
11	100
11	104
11	127
11	174
12	15
12	22
12	29
12	46
12	47
12	50
12	51
12	55
12	68
12	97
12	98
12	99
12	101
12	128
12	136
12	143
12	148
12	150
12	154
12	174
13	35
13	59
13	79
13	97
13	122
13	168
14	16
14	17
14	27
14	30
14	32
14	48
14	59
14	87
14	103
14	115
14	149
14	157
15	89
15	113
15	114
15	134
15	177
15	183
16	22
16	28
16	48
16	53
16	61
16	66
16	102
16	106
16	116
16	121
16	126
16	135
16	163
18	88
18	91
18	127
18	188
19	33
19	52
19	76
19	90
19	167
20	23
20	73
20	121
20	140
20	145
21	69
21	164
21	190
22	27
22	31
22	34
22	45
22	68
22	71
22	92
22	93
22	122
22	148
22	161
22	167
22	178
23	57
23	76
23	137
23	149
24	39
24	137
25	26
25	36
25	45
25	47
25	60
25	65
25	82
25	84
25	104
25	115
25	121
26	28
26	36
26	73
26	88
26	136
26	147
26	175
27	37
27	38
27	80
27	189
29	42
29	63
29	70
29	101
29	117
29	123
29	141
29	147
30	32
30	54
30	131
30	143
31	67
31	84
31	100
31	184
33	55
33	145
33	153
34	35
34	37
34	40
34	52
34	63
34	64
34	102
34	136
34	139
34	141
34	152
34	186
34	193
34	195
35	156
36	42
37	78
37	108
37	125
37	131
38	124
38	139
39	41
39	79
40	152
41	49
41	65
41	155
41	199
42	81
42	110
42	175
43	59
43	109
43	156
44	54
44	110
44	116
45	50
45	89
45	126
45	127
45	140
45	165
45	176
45	177
45	189
46	72
46	92
46	142
46	152
46	177
47	108
47	130
47	162
48	87
48	149
48	196
49	60
49	73
50	157
50	158
51	75
51	96
51	116
51	120
51	128
53	97
53	132
54	61
54	118
55	138
56	70
56	99
56	107
56	108
56	111
56	112
56	166
58	82
59	129
59	146
59	161
60	184
60	197
61	62
61	124
61	165
61	179
62	115
62	153
62	158
64	75
67	94
68	167
69	77
69	95
69	164
70	109
70	187
71	77
71	103
71	166
71	170
74	106
74	124
74	181
75	132
75	183
76	81
76	85
77	117
77	193
78	90
79	187
80	96
80	135
81	89
81	153
85	92
85	107
86	188
88	100
89	102
89	159
91	170
93	101
93	168
94	113
94	160
94	171
95	98
95	117
95	173
95	185
97	120
97	125
97	172
98	133
98	141
98	144
98	148
98	193
99	185
100	181
101	105
102	106
102	166
103	178
104	164
105	176
105	180
106	181
108	142
108	176
108	186
111	130
112	182
114	118
115	155
115	175
115	198
116	119
116	140
118	160
120	134
120	190
120	199
122	150
123	169
125	172
128	146
128	173
129	131
129	173
130	142
134	158
134	189
136	146
138	154
138	198
139	144
139	147
140	171
141	180
146	160
146	179
148	198
149	151
149	182
150	157
151	154
152	162
153	183
156	168
158	196
160	171
161	182
161	194
161	196
164	184
171	191
178	185
179	194
193	197
17	163
28	6
32	189
52	70
57	62
63	57
65	35
66	188
72	26
73	173
82	189
83	139
84	22
87	151
90	108
92	8
96	7
107	23
109	55
110	59
113	129
117	154
119	6
121	143
124	50
126	183
127	166
131	179
132	139
133	107
135	56
137	114
142	150
143	71
144	1
145	194
147	40
154	178
155	108
157	87
159	71
162	39
163	55
165	195
166	86
167	26
168	23
169	97
170	24
172	91
173	88
174	154
175	67
176	11
177	186
180	117
181	137
182	31
183	96
184	20
185	141
186	75
187	160
188	158
189	92
190	147
191	49
192	180
194	17
195	11
196	169
197	58
198	197
199	74
