0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	10
0	13
0	18
0	21
0	25
0	41
0	43
0	49
0	53
0	54
0	62
0	67
0	68
0	74
0	94
0	95
0	103
0	120
0	137
0	155
0	165
0	170
0	180
0	187
0	200
0	213
0	229
0	384
0	457
0	470
0	482
0	619
0	668
0	680
0	684
0	687
0	822
0	830
0	855
0	871
0	903
0	909
0	932
0	951
0	994
0	1000
0	1047
0	1235
0	1261
0	1603
0	1693
0	1738
0	1763
0	1858
0	1876
0	1930
0	1955
0	1959
0	1968
0	2014
0	2020
0	2036
0	2151
0	2170
0	2249
0	2332
0	2597
0	2661
0	2684
0	3012
0	3078
0	3087
0	3212
0	3252
0	3294
0	3296
0	3332
0	3377
0	3448
0	3486
0	3625
0	3682
0	3744
0	3747
0	4054
0	4101
0	4180
0	4202
0	4308
0	4445
0	4496
0	4501
0	4614
0	4687
0	4700
0	4724
0	4760
0	4850
0	4911
0	4995
1	5
1	8
1	12
1	31
1	32
1	43
1	47
1	51
1	69
1	70
1	94
1	123
1	129
1	174
1	213
1	255
1	279
1	305
1	391
1	413
1	455
1	536
1	572
1	732
1	789
1	842
1	861
1	931
1	952
1	971
1	1031
1	1171
1	1188
1	1365
1	1386
1	1416
1	1492
1	1585
1	1621
1	1765
1	1853
1	1986
1	1998
1	2083
1	2134
1	2436
1	2449
1	2545
1	2603
1	2835
1	2869
1	2965
1	3392
1	3519
1	3650
1	3739
1	3831
1	3865
1	3918
1	3968
1	4129
1	4274
1	4334
1	4710
2	4
2	6
2	355
2	1534
2	1797
2	1840
2	3414
2	4106
2	4122
3	4
3	13
3	14
3	18
3	19
3	27
3	29
3	34
3	36
3	44
3	46
3	50
3	65
3	75
3	78
3	81
3	86
3	96
3	112
3	119
3	138
3	159
3	234
3	241
3	264
3	274
3	294
3	318
3	348
3	364
3	369
3	397
3	411
3	422
3	424
3	426
3	432
3	456
3	485
3	522
3	592
3	637
3	649
3	665
3	705
3	714
3	794
3	883
3	927
3	953
3	1049
3	1075
3	1175
3	1186
3	1240
3	1250
3	1349
3	1353
3	1408
3	1427
3	1490
3	1533
3	1635
3	1672
3	1697
3	1766
3	1870
3	1874
3	2007
3	2263
3	2312
3	2359
3	2466
3	2523
3	2582
3	2644
3	2684
3	2855
3	2856
3	2951
3	2980
3	3017
3	3117
3	3173
3	3236
3	3287
3	3506
3	3577
3	3592
3	3814
3	4225
3	4291
3	4296
3	4312
3	4313
3	4358
3	4419
3	4551
3	4639
3	4720
3	4777
3	4821
3	4911
3	4997
4	5
4	9
4	10
4	11
4	12
4	16
4	20
4	21
4	25
4	29
4	30
4	34
4	37
4	38
4	52
4	55
4	56
4	58
4	62
4	67
4	69
4	72
4	74
4	78
4	84
4	85
4	93
4	111
4	113
4	122
4	125
4	128
4	130
4	133
4	135
4	192
4	194
4	197
4	216
4	221
4	222
4	224
4	253
4	258
4	270
4	289
4	300
4	303
4	317
4	341
4	342
4	350
4	358
4	371
4	393
4	414
4	430
4	454
4	456
4	492
4	511
4	534
4	540
4	542
4	548
4	553
4	608
4	625
4	627
4	642
4	644
4	693
4	757
4	758
4	764
4	765
4	766
4	768
4	773
4	781
4	809
4	844
4	861
4	919
4	933
4	935
4	944
4	964
4	982
4	984
4	1006
4	1022
4	1083
4	1087
4	1109
4	1111
4	1137
4	1139
4	1156
4	1164
4	1173
4	1234
4	1290
4	1303
4	1304
4	1309
4	1310
4	1315
4	1316
4	1342
4	1352
4	1362
4	1364
4	1378
4	1388
4	1390
4	1395
4	1430
4	1453
4	1465
4	1467
4	1485
4	1508
4	1516
4	1517
4	1542
4	1550
4	1554
4	1556
4	1563
4	1570
4	1581
4	1610
4	1638
4	1639
4	1657
4	1658
4	1712
4	1737
4	1761
4	1782
4	1791
4	1807
4	1812
4	1848
4	1866
4	1870
4	1875
4	1881
4	1937
4	1948
4	1962
4	1983
4	1994
4	2030
4	2034
4	2063
4	2083
4	2087
4	2106
4	2118
4	2138
4	2204
4	2227
4	2241
4	2258
4	2278
4	2303
4	2319
4	2338
4	2368
4	2380
4	2445
4	2485
4	2490
4	2496
4	2501
4	2592
4	2593
4	2602
4	2614
4	2695
4	2718
4	2759
4	2761
4	2782
4	2794
4	2824
4	2847
4	2869
4	2885
4	2966
4	2971
4	3000
4	3030
4	3112
4	3139
4	3142
4	3174
4	3210
4	3231
4	3244
4	3250
4	3254
4	3257
4	3258
4	3283
4	3288
4	3308
4	3423
4	3430
4	3549
4	3552
4	3566
4	3573
4	3644
4	3676
4	3719
4	3723
4	3740
4	3751
4	3760
4	3792
4	3828
4	3861
4	3888
4	3923
4	4034
4	4050
4	4132
4	4241
4	4255
4	4299
4	4323
4	4333
4	4370
4	4394
4	4443
4	4481
4	4493
4	4514
4	4535
4	4543
4	4567
4	4610
4	4620
4	4685
4	4723
4	4762
4	4774
4	4824
4	4859
4	4911
4	4915
4	4925
4	4937
4	4951
4	4976
5	6
5	7
5	8
5	9
5	11
5	15
5	16
5	17
5	18
5	20
5	23
5	24
5	31
5	33
5	38
5	44
5	56
5	71
5	72
5	79
5	80
5	83
5	85
5	86
5	91
5	104
5	105
5	144
5	145
5	151
5	159
5	186
5	190
5	191
5	210
5	246
5	250
5	259
5	264
5	267
5	268
5	281
5	296
5	310
5	331
5	343
5	364
5	373
5	377
5	410
5	437
5	442
5	452
5	467
5	504
5	524
5	527
5	529
5	538
5	609
5	660
5	664
5	684
5	715
5	716
5	745
5	751
5	752
5	759
5	804
5	817
5	818
5	831
5	883
5	900
5	943
5	944
5	978
5	981
5	1017
5	1046
5	1080
5	1084
5	1092
5	1102
5	1159
5	1253
5	1254
5	1280
5	1281
5	1282
5	1305
5	1317
5	1374
5	1409
5	1410
5	1419
5	1448
5	1460
5	1474
5	1534
5	1572
5	1576
5	1606
5	1641
5	1644
5	1650
5	1658
5	1659
5	1688
5	1725
5	1744
5	1820
5	1845
5	2018
5	2055
5	2062
5	2099
5	2277
5	2306
5	2341
5	2437
5	2621
5	2668
5	2690
5	2740
5	2815
5	2816
5	2862
5	2878
5	2879
5	2905
5	2911
5	2938
5	2957
5	3168
5	3177
5	3192
5	3219
5	3273
5	3295
5	3317
5	3319
5	3381
5	3472
5	3545
5	3742
5	3824
5	3875
5	3885
5	3894
5	3915
5	4064
5	4068
5	4077
5	4152
5	4418
5	4497
5	4509
5	4601
5	4702
6	7
6	8
6	11
6	12
6	13
6	24
6	26
6	28
6	39
6	40
6	43
6	45
6	46
6	51
6	57
6	64
6	66
6	76
6	77
6	83
6	91
6	93
6	99
6	107
6	114
6	118
6	119
6	134
6	139
6	143
6	169
6	178
6	188
6	191
6	192
6	199
6	200
6	249
6	263
6	281
6	290
6	305
6	314
6	315
6	317
6	324
6	334
6	344
6	346
6	362
6	367
6	383
6	387
6	402
6	407
6	418
6	424
6	434
6	446
6	460
6	461
6	489
6	491
6	524
6	553
6	575
6	599
6	643
6	654
6	665
6	672
6	734
6	790
6	795
